Row.names	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val
16953083	KIF9	kinesin family member 9	1.04935433333333	6.2045516	10.2106578338607	1.17304091147881e-10	5.96309711744448e-09
16840054	GGT6	gamma-glutamyltransferase 6	1.545666	9.5347956	10.2078774523746	1.17984349758626e-10	5.97640937633722e-09
16989496	TGFBI	transforming growth factor, beta-induced, 68kDa	2.39415866666666	8.5477812	10.198530253257	1.20301178609229e-10	6.05085276705471e-09
17056110	HOXA3	homeobox A3	1.29197033333333	5.9629592	10.1921266830592	1.21915364234496e-10	6.11052638739531e-09
16792798	SAV1	salvador family WW domain containing protein 1	1.25765333333333	9.535388	10.1802369971395	1.24971828412012e-10	6.25274985271938e-09
16719882	FUOM	fucose mutarotase	1.95589233333333	7.2153484	10.1445983084462	1.34614474065717e-10	6.61224311864269e-09
16863104	TOMM40	translocase of outer mitochondrial membrane 40 homolog (yeast)	1.03169966666666	9.6156048	10.1442839904113	1.34702842068327e-10	6.61224311864269e-09
16933960	DUSP18	dual specificity phosphatase 18	1.13960433333333	8.3239976	10.1376116798451	1.36592854854915e-10	6.67804238118844e-09
16788829	LINC00239	long intergenic non-protein coding RNA 239	1.49984066666666	6.5613704	10.1154707970472	1.43062325953613e-10	6.92736879689623e-09
16820345	DUS2	dihydrouridine synthase 2	1.10931266666667	9.1573296	10.0964300464968	1.48877812005726e-10	7.13639297179798e-09
16800680	SQRDL	sulfide quinone reductase-like (yeast)	1.55745166666666	10.551412	10.0928312882478	1.50004000193725e-10	7.17833212987357e-09
17009760	FAM83B	family with sequence similarity 83, member B	2.01756933333333	9.5251296	10.0885622908395	1.51351303313134e-10	7.21862334616516e-09
16852683	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	1.60522866666666	7.1247372	10.0866047624933	1.51973259394741e-10	7.23620674608058e-09
16820849	CALB2	calbindin 2	3.37950033333333	7.9053672	10.0319208969131	1.70453049847956e-10	7.91816777415651e-09
17047514	ZP3	zona pellucida glycoprotein 3 (sperm receptor)	1.28666266666666	6.8993516	10.0196452331213	1.74910162075236e-10	8.07271150295219e-09
16922396	SLC5A3,MRPS6	solute carrier family 5 (sodium/myo-inositol cotransporter), member 3,mitochondrial ribosomal protein S6	1.22439666666666	7.128956	10.0033243415488	1.81022373849524e-10	8.30116885795672e-09
16834015	RAPGEFL1	Rap guanine nucleotide exchange factor (GEF)-like 1	1.89027799999999	7.2474128	10.0012262193169	1.81823908734118e-10	8.32456289843752e-09
16871235	CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	1.66788133333333	7.2898828	9.99518541941947	1.84152091079221e-10	8.40421899367772e-09
16752185	METTL7B	methyltransferase like 7B	2.321403	9.1195288	9.97279826375824	1.93051068811487e-10	8.74053246414481e-09
17121528	EBPL	emopamil binding protein-like	1.12653933333333	8.6111116	9.95086945276274	2.02197077597074e-10	9.068396090849e-09
17016390	HIST1H2BG,HIST1H2BJ	histone cluster 1, H2bg,histone cluster 1, H2bj	1.42181733333333	6.1205924	9.93928303716996	2.07208281007942e-10	9.2495834064311e-09
17085082	ALDH1B1	aldehyde dehydrogenase 1 family, member B1	1.49775633333333	10.4311948	9.93642446543116	2.08464161708996e-10	9.29112735704259e-09
16817824	CORO1A	coronin, actin binding protein, 1A	1.87380433333333	7.8129196	9.93367793494547	2.09678192782168e-10	9.33067957880646e-09
17085829	GDA	guanine deaminase	2.91072433333333	8.2311296	9.90413038233161	2.23208178944622e-10	9.78042095746766e-09
16973879	LYAR	Ly1 antibody reactive	1.25179466666666	7.0656308	9.89985624351533	2.25238386746594e-10	9.85426565231768e-09
16756447	BTBD11	BTB (POZ) domain containing 11	1.187409	5.5250804	9.88696445908471	2.31477749102132e-10	1.00655826698612e-08
16702935	CACNB2	calcium channel, voltage-dependent, beta 2 subunit	1.25835166666667	5.18373	9.88229849531189	2.33779549343705e-10	1.01348223751143e-08
16797196	AHNAK2	AHNAK nucleoprotein 2	1.95543266666666	7.7006536	9.87973082615292	2.3505625161181e-10	1.01747303822694e-08
16900030	FABP1	fatty acid binding protein 1, liver	4.49776033333333	6.4641692	9.87239903406654	2.38741392875084e-10	1.02719922485667e-08
17120122	LINC01057	long intergenic non-protein coding RNA 1057	1.45394466666666	9.7291628	9.86275156884984	2.43681162925346e-10	1.04373720294066e-08
16820883	MARVELD3	MARVEL domain containing 3	1.490497	8.0131112	9.83475053314661	2.58622302793087e-10	1.09785743959817e-08
16856604	REEP6	receptor accessory protein 6	1.04260833333333	9.83357	9.83269709959233	2.59754412429897e-10	1.10102727132192e-08
16960149	PLSCR4	phospholipid scramblase 4	1.806226	6.3477276	9.81491285015616	2.69775047612184e-10	1.13675565416408e-08
16712825	MPP7	membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7)	1.45975499999999	7.72295	9.81169191830275	2.71631991179344e-10	1.14289460324045e-08
16775546	SCEL	sciellin	3.247181	6.5274116	9.78356915201168	2.88414434712388e-10	1.20112419610761e-08
16893846	PXDN	peroxidasin	2.99938633333333	7.2450228	9.77100503449703	2.9625320416309e-10	1.22661707097614e-08
16781315	RASA3	RAS p21 protein activator 3	1.551706	6.8786316	9.76854333297074	2.97814549032466e-10	1.22951789758794e-08
16851230	ANKRD20A5P	ankyrin repeat domain 20 family, member A5, pseudogene	2.43301933333333	5.4438576	9.76647604429298	2.99132270086451e-10	1.23317602079363e-08
16826124	UBE2MP1	ubiquitin-conjugating enzyme E2M pseudogene 1	1.15510066666666	7.3577484	9.76007066746408	3.03253342171032e-10	1.24600826731607e-08
16671632	EFNA3	ephrin-A3	1.67556366666666	8.1308052	9.75176183628794	3.08686173958696e-10	1.26163881313677e-08
17124802	FLNC	filamin C, gamma	2.01363266666666	7.7060856	9.71991707620936	3.30452076055056e-10	1.34100644329785e-08
16972167	CPE	carboxypeptidase E	1.494899	5.1554684	9.71493008302539	3.34000945047512e-10	1.34965671839637e-08
16966548	NIPAL1,LOC101927157	NIPA-like domain containing 1,uncharacterized LOC101927157	1.73660699999999	7.0340552	9.70159574162907	3.43683702737306e-10	1.37903085723344e-08
17109612	SH3KBP1	SH3-domain kinase binding protein 1	1.03613099999999	8.3178136	9.69921259536885	3.45444395424428e-10	1.38415160348955e-08
16683817	AIM1L	absent in melanoma 1-like	1.31181466666666	7.3616948	9.69652992803566	3.47437474660616e-10	1.39018784503909e-08
16997953	MEF2C	myocyte enhancer factor 2C	1.83436	5.136456	9.67903939962113	3.60725090456694e-10	1.42736220349824e-08
16894402	ODC1	ornithine decarboxylase 1	1.32658999999999	10.513042	9.67619508326303	3.62934812443968e-10	1.43213876473919e-08
17071265	POP1	POP1 homolog, ribonuclease P/MRP subunit	1.28418333333333	7.311928	9.64265278238974	3.90068020565797e-10	1.52393152398667e-08
17009117	C6orf223	chromosome 6 open reading frame 223	2.08810366666666	7.6571772	9.63249074325278	3.98693376421165e-10	1.54759117812177e-08
16732584	SORL1	sortilin-related receptor, L(DLR class) A repeats containing	1.05321833333333	10.25215	9.62287386820073	4.07036579960771e-10	1.57783284299854e-08
17123654	FAM86EP	family with sequence similarity 86, member A pseudogene	1.183705	6.381546	9.61984960468951	4.09697230104754e-10	1.58384846642256e-08
17122512	ACR	acrosin	1.89113733333333	4.8571304	9.61902652998166	4.1042443461556e-10	1.58451563142324e-08
16764791	KRT80	keratin 80, type II	3.03005033333334	8.9103692	9.61204228656471	4.16648809249916e-10	1.59989782680926e-08
16707631	PLCE1	phospholipase C, epsilon 1	1.64446233333333	9.4226944	9.59882587231735	4.28694182143116e-10	1.63734814032709e-08
16845937	PLEKHM1	pleckstrin homology domain containing, family M (with RUN domain) member 1	1.17564066666666	8.4510924	9.59620575706014	4.31124341769981e-10	1.64005210652817e-08
17102512	PRRG1	proline rich Gla (G-carboxyglutamic acid) 1	1.01520633333333	7.3372948	9.57708335737352	4.49294608137991e-10	1.70237369494619e-08
17080648	HAS2	hyaluronan synthase 2	2.02120633333333	5.7257208	9.5622928568277	4.6388727851034e-10	1.75069955875322e-08
17050578	CAV1	caveolin 1, caveolae protein, 22kDa	1.777395	7.131994	9.49331594408863	5.38655795966366e-10	1.98310018491793e-08
17083261	SLC1A1	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1	1.089742	9.8556032	9.47764276446697	5.57307917617888e-10	2.04652861841358e-08
16796412	LINC00341,SYNE3	long intergenic non-protein coding RNA 341,spectrin repeat containing, nuclear envelope family member 3	1.656693	5.5320788	9.44269135720825	6.01330620290763e-10	2.1988697810071e-08
16909021	SERPINE2	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2	1.940716	6.2328096	9.44227059721108	6.01881819016261e-10	2.1988697810071e-08
17025523	PDE10A	phosphodiesterase 10A	3.074636	6.6535776	9.39055367316931	6.73744425357567e-10	2.42726412207318e-08
17020317	DST	dystonin	1.240234	8.2173944	9.37845087023119	6.9179949827484e-10	2.47150590882792e-08
17120350	SVIL,SVILP1	supervillin,supervillin pseudogene 1	1.03134266666667	9.3739016	9.3457452236216	7.43118378817179e-10	2.61777422496029e-08
16857459	TNFSF9	tumor necrosis factor (ligand) superfamily, member 9	1.744186	7.3122276	9.33640251394965	7.58484674500264e-10	2.66369385727749e-08
16830158	WSCD1,LOC339166	WSC domain containing 1,uncharacterized LOC339166	1.45270266666666	7.0008916	9.33131852014017	7.66983256004193e-10	2.68200056802739e-08
17021911	COQ3	coenzyme Q3 methyltransferase	1.40535133333333	7.8055528	9.32118236933132	7.84220330146557e-10	2.72559496495827e-08
16995645	DAB2	Dab, mitogen-responsive phosphoprotein, homolog 2 (Drosophila)	3.162299	7.1961544	9.31537740694711	7.94270680750283e-10	2.75048716101271e-08
16854540	B4GALT6	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 6	1.27691866666666	8.8326532	9.29089048860697	8.38143631616364e-10	2.87454086574405e-08
16811061	CALML4	calmodulin-like 4	2.056118	7.4985788	9.27454496297402	8.68808255206575e-10	2.95136540344788e-08
16899601	TRABD2A	TraB domain containing 2A	1.598749	6.6705944	9.27216731333934	8.73363836445573e-10	2.95783168035117e-08
17121382	ARHGAP23	Rho GTPase activating protein 23	1.213353	7.2745528	9.26186931303208	8.93379838467924e-10	3.01333749766117e-08
16942511	KBTBD8	kelch repeat and BTB (POZ) domain containing 8	1.40310666666667	5.870486	9.22299170829277	9.73290659635841e-10	3.25215682516215e-08
16909401	SLC16A14	solute carrier family 16, member 14	2.06699333333333	6.237224	9.21872940065558	9.82487130653817e-10	3.27905079855711e-08
17002861	LOC100268168	uncharacterized LOC100268168	1.04904966666667	4.9899948	9.21645490474647	9.87431111825824e-10	3.28786939787319e-08
16912954	MAP1LC3A	microtubule-associated protein 1 light chain 3 alpha	1.13007266666666	7.3361516	9.21105202363554	9.99277823317803e-10	3.31187565363878e-08
17112729	TIMM8A	translocase of inner mitochondrial membrane 8 homolog A (yeast)	1.02745733333333	6.9706144	9.19855479965901	1.02724257223859e-09	3.37713383731696e-08
16991180	SMIM3	small integral membrane protein 3	1.51253566666666	7.8682304	9.1922580034987	1.04163598212292e-09	3.41267183179698e-08
16809687	NEDD4	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase	1.24812833333333	7.456842	9.18548259336914	1.05735489300794e-09	3.4444209735854e-08
16664460	FOXD2	forkhead box D2	1.141682	6.3291932	9.17881905600489	1.07305190545891e-09	3.47968443666919e-08
16845158	PTRF	polymerase I and transcript release factor	1.73262733333333	8.6345664	9.16307260465264	1.11110309178787e-09	3.57870397173478e-08
17012262	RNF217	ring finger protein 217	1.09390566666667	6.2194104	9.15439647391911	1.13265817319746e-09	3.64402154843222e-08
16919962	SULF2	sulfatase 2	1.26137	10.207184	9.13584628926302	1.18019673241611e-09	3.76726708920624e-08
16696614	KIAA0040	KIAA0040	1.09023566666666	9.3555844	9.13418087665483	1.18456369052817e-09	3.77698661547983e-08
16779766	KLF12	Kruppel-like factor 12	2.365775	7.665538	9.12661701257834	1.20460702148863e-09	3.83661293165091e-08
16958382	MUC13	mucin 13, cell surface associated	3.87839966666666	9.8677448	9.1163438783994	1.23238862942222e-09	3.89532309889861e-08
16874731	KLK10	kallikrein-related peptidase 10	1.75603599999999	11.2112856	9.11449249789115	1.23746485088677e-09	3.90642357182144e-08
16908897	EPHA4	EPH receptor A4	1.16558733333333	6.4000684	9.07653202551467	1.34641612438418e-09	4.20390844344607e-08
16976158	PPAT	phosphoribosyl pyrophosphate amidotransferase	1.04208733333333	8.2626924	9.06750128189368	1.37375585635942e-09	4.28245704098078e-08
16777185	GJB2	gap junction protein, beta 2, 26kDa	1.745289	9.5749944	9.00668659418421	1.57333820474769e-09	4.8073475049665e-08
16848902	UNC13D	unc-13 homolog D (C. elegans)	2.16176966666666	8.1822028	8.98323505187503	1.65804625496556e-09	5.04997051792229e-08
16774235	SLC25A15,MIR621	solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15,microRNA 621	1.029274	7.8500764	8.96934649047737	1.71040564037688e-09	5.19283514770746e-08
16801577	FAM81A	family with sequence similarity 81, member A	1.133071	6.5186516	8.96746844625402	1.71761492435962e-09	5.20918691868684e-08
17090190	NCS1	neuronal calcium sensor 1	1.74681333333333	7.78382	8.96256399703637	1.73658915298316e-09	5.2555736770737e-08
16708370	C10orf2	chromosome 10 open reading frame 2	1.031073	8.0814548	8.95548942722956	1.76433880344555e-09	5.31142205222716e-08
16749162	CMAS	cytidine monophosphate N-acetylneuraminic acid synthetase	1.40130366666666	10.4167492	8.94011386901173	1.82622892195625e-09	5.46225414643185e-08
17120132	LINC01057	long intergenic non-protein coding RNA 1057	1.21013466666667	8.3734088	8.88355513306899	2.0737223767229e-09	6.09507968936177e-08
16687418	NDC1	NDC1 transmembrane nucleoporin	1.11184033333333	10.1426892	8.88134708388073	2.08405492095778e-09	6.11287115367996e-08
17056701	AOAH	acyloxyacyl hydrolase (neutrophil)	2.66020633333333	6.6102268	8.86623806729134	2.1561895932682e-09	6.2538254304649e-08
17017363	LY6G6C	lymphocyte antigen 6 complex, locus G6C	1.08975999999999	6.87046	8.84975305407545	2.23782184169687e-09	6.47088382544919e-08
17122494	MIR4435-2HG,LINC00152,LOC101927260	MIR4435-2 host gene,long intergenic non-protein coding RNA 152,uncharacterized LOC101927260	1.113557	5.8462732	8.84864938128745	2.24339911090725e-09	6.48045189074917e-08
16854466	DSC3	desmocollin 3	2.993052	5.8820612	8.8402181263461	2.28647875459923e-09	6.58492051815981e-08
17049714	LOC101927746	uncharacterized LOC101927746	1.753537	7.3260772	8.83758600311013	2.30010076197929e-09	6.61105616317865e-08
17017049	C6orf15	chromosome 6 open reading frame 15	1.04432766666666	7.2536696	8.83191629122727	2.3297267415605e-09	6.67582379936229e-08
16718126	COL17A1,MIR936	collagen, type XVII, alpha 1,microRNA 936	2.269892	8.9987772	8.8235121042893	2.37436324035039e-09	6.76977878378945e-08
17047738	LOC105375368	uncharacterized LOC105375368	1.28076466666666	6.0019808	8.82248571822327	2.37987440230852e-09	6.77654758252697e-08
17021831	GPR63	G protein-coupled receptor 63	1.803846	5.3831456	8.82218692237786	2.38148124640592e-09	6.77654758252697e-08
16854397	KCTD1	potassium channel tetramerization domain containing 1	1.26761466666666	7.9425468	8.80240814335463	2.49036023530809e-09	7.0095666564056e-08
17123026	SLC25A15	solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15	1.131244	6.5507444	8.78991372492112	2.56175962486618e-09	7.15414572070399e-08
16712292	HACD1	3-hydroxyacyl-CoA dehydratase 1	1.14373933333333	6.7111656	8.77990244102229	2.62048263787169e-09	7.28604616457681e-08
16970853	NOCT	nocturnin	1.196733	8.2472448	8.76411486596695	2.71590793256071e-09	7.46783192736543e-08
17111594	SPIN4	spindlin family, member 4	1.55187333333333	8.75205	8.75438925447421	2.77646003665875e-09	7.6123499795877e-08
16909303	PID1	phosphotyrosine interaction domain containing 1	1.63269233333333	5.4533764	8.71528980202696	3.0342113031822e-09	8.22432473630097e-08
16867733	DENND1C	DENN/MADD domain containing 1C	1.31687799999999	7.3162188	8.7133319337873	3.04774556608837e-09	8.25317943863304e-08
16768618	TMCC3	transmembrane and coiled-coil domain family 3	2.03355899999999	7.9543204	8.68641681205061	3.24020693774907e-09	8.6594454634755e-08
16840362	PITPNM3	PITPNM family member 3	1.28022499999999	8.045438	8.67658897298492	3.31355155560683e-09	8.83892197872377e-08
16856273	MIR3187	microRNA 3187	1.0895	6.754808	8.67411336729801	3.33229389658783e-09	8.87234895914424e-08
17100036	NOTCH1	notch 1	1.137552	8.0904552	8.66135290978689	3.4306398217847e-09	9.07499528412658e-08
16727074	OVOL1	ovo-like zinc finger 1	1.524916	8.3578736	8.65369302094896	3.49110007527722e-09	9.21785933924167e-08
16828046	PHLPP2	PH domain and leucine rich repeat protein phosphatase 2	1.44619133333333	8.3996128	8.61792299220278	3.7882397958775e-09	9.92901125948847e-08
16670681	ANXA9	annexin A9	2.173231	7.6804336	8.58425901653032	4.09158140838917e-09	1.05784967652733e-07
16893634	GAL3ST2	galactose-3-O-sulfotransferase 2	2.84577466666667	8.6469268	8.57965646769601	4.13494816724329e-09	1.06809524584063e-07
16682348	ATP13A2	ATPase type 13A2	1.04526866666666	10.0602392	8.57156178303402	4.21236575722043e-09	1.08612885666092e-07
16799495	PHGR1	proline/histidine/glycine-rich 1	2.09822733333333	5.9757564	8.56802318244775	4.24667425846249e-09	1.09300213414428e-07
16957125	MYH15	myosin, heavy chain 15	1.373702	5.2410152	8.56434501777322	4.28263965038223e-09	1.09928780028544e-07
16810933	TIPIN	TIMELESS interacting protein	1.40897133333333	6.1920588	8.55380293007267	4.38746110498612e-09	1.12177358890214e-07
16833921	GSDMA	gasdermin A	1.41747733333333	6.9581624	8.54432461000614	4.48395029950476e-09	1.14274733368913e-07
16767422	PTPRB	protein tyrosine phosphatase, receptor type, B	1.39430066666666	6.2669364	8.54167189990645	4.51134254142185e-09	1.14768072186893e-07
16955535	ACOX2	acyl-CoA oxidase 2, branched chain	1.50715466666666	6.4463348	8.54052571643859	4.52323120403428e-09	1.14968142587238e-07
16976117	NMU	neuromedin U	1.321335	7.89533	8.52848227111372	4.65010949514584e-09	1.17461519157225e-07
17061634	SLC26A3	solute carrier family 26 (anion exchanger), member 3	5.25542366666667	8.1706172	8.52437963815081	4.69415927946135e-09	1.18260525974366e-07
17011302	AIM1	absent in melanoma 1	2.19260266666666	8.9765936	8.51294084052344	4.81925001564444e-09	1.20878976028925e-07
